TICK=00000 MPC=001 FETCH_HEADER     PC=0x00000004 SP=0x00008000 FLAGS=-   R0=0 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000000 header=0x00000202 operands=2
TICK=01843 MPC=1844 DECODE           PC=0x00000278 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: JMP #536 ; super=blocked:control-or-io
TICK=01844 MPC=1845 READ_TARGET      PC=0x00000278 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: READ_TARGET: JMP #536
TICK=01845 MPC=1846 EVALUATE_BRANCH  PC=0x00000278 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: EVALUATE_BRANCH: JMP #536
TICK=01846 MPC=1847 COMMIT           PC=0x00000218 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: JMP #536
TICK=01847 MPC=1848 FETCH_HEADER     PC=0x0000021C SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: addr=0x00000218 header=0x00000208 operands=2
TICK=01848 MPC=1849 FETCH_OPERAND    PC=0x00000220 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: operand[1]=0x00000000
TICK=01849 MPC=1850 FETCH_OPERAND    PC=0x00000224 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: operand[2]=0x00000001
TICK=01850 MPC=1851 DECODE           PC=0x00000224 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: CMP R0, #0 ; super=blocked:control-or-io
TICK=01851 MPC=1852 READ_LEFT        PC=0x00000224 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: READ_LEFT: CMP R0, #0
TICK=01852 MPC=1853 READ_RIGHT       PC=0x00000224 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: READ_RIGHT: CMP R0, #0
TICK=01853 MPC=1854 ALU_SUB          PC=0x00000224 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: ALU_SUB: CMP R0, #0
TICK=01854 MPC=1855 UPDATE_FLAGS     PC=0x00000224 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: UPDATE_FLAGS: CMP R0, #0
TICK=01855 MPC=1856 COMMIT           PC=0x00000224 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: CMP R0, #0
TICK=01856 MPC=1857 FETCH_HEADER     PC=0x00000228 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: addr=0x00000224 header=0x0000010A operands=1
TICK=01857 MPC=1858 FETCH_OPERAND    PC=0x0000022C SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: operand[1]=0x00027801
TICK=01858 MPC=1859 DECODE           PC=0x0000022C SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: JZ #632 ; super=blocked:control-or-io
TICK=01859 MPC=1860 READ_TARGET      PC=0x0000022C SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: READ_TARGET: JZ #632
TICK=01860 MPC=1861 EVALUATE_BRANCH  PC=0x0000022C SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: EVALUATE_BRANCH: JZ #632
TICK=01861 MPC=1862 COMMIT           PC=0x0000022C SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: JZ #632
TICK=01862 MPC=1863 FETCH_HEADER     PC=0x00000230 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: addr=0x0000022C header=0x00000202 operands=2
TICK=01863 MPC=1864 FETCH_OPERAND    PC=0x00000234 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: operand[1]=0x00000200
TICK=01864 MPC=1865 FETCH_OPERAND    PC=0x00000238 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: operand[2]=0x00000000
TICK=01865 MPC=1866 DECODE           PC=0x00000238 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: MOV R2, R0 ; super=blocked:data-dependency
TICK=01866 MPC=1867 READ_SOURCE      PC=0x00000238 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: READ_SOURCE: MOV R2, R0
TICK=01867 MPC=1868 WRITE_DESTINATION PC=0x00000238 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: WRITE_DESTINATION: MOV R2, R0
TICK=01868 MPC=1869 COMMIT           PC=0x00000238 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=300 R3=0 R4=4 R5=0 :: MOV R2, R0
TICK=01869 MPC=1870 FETCH_HEADER     PC=0x0000023C SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=300 R3=0 R4=4 R5=0 :: addr=0x00000238 header=0x00000207 operands=2
TICK=01870 MPC=1871 FETCH_OPERAND    PC=0x00000240 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=300 R3=0 R4=4 R5=0 :: operand[1]=0x00000200
TICK=01871 MPC=1872 FETCH_OPERAND    PC=0x00000244 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=300 R3=0 R4=4 R5=0 :: operand[2]=0x00000A01
TICK=01872 MPC=1873 DECODE           PC=0x00000244 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=300 R3=0 R4=4 R5=0 :: MOD R2, #10 ; super=blocked:data-dependency
TICK=01873 MPC=1874 READ_LEFT        PC=0x00000244 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=300 R3=0 R4=4 R5=0 :: READ_LEFT: MOD R2, #10
TICK=01874 MPC=1875 READ_RIGHT       PC=0x00000244 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=300 R3=0 R4=4 R5=0 :: READ_RIGHT: MOD R2, #10
TICK=01875 MPC=1876 ALU_MOD          PC=0x00000244 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=300 R3=0 R4=4 R5=0 :: ALU_MOD: MOD R2, #10
TICK=01876 MPC=1877 WRITE_BACK       PC=0x00000244 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=300 R3=0 R4=4 R5=0 :: WRITE_BACK: MOD R2, #10
TICK=01877 MPC=1878 UPDATE_FLAGS     PC=0x00000244 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=300 R3=0 R4=4 R5=0 :: UPDATE_FLAGS: MOD R2, #10
TICK=01878 MPC=1879 COMMIT           PC=0x00000244 SP=0x00007FE8 FLAGS=Z   R0=300 R1=3 R2=0 R3=0 R4=4 R5=0 :: MOD R2, #10
TICK=01879 MPC=1880 FETCH_HEADER     PC=0x00000248 SP=0x00007FE8 FLAGS=Z   R0=300 R1=3 R2=0 R3=0 R4=4 R5=0 :: addr=0x00000244 header=0x00000203 operands=2
TICK=01880 MPC=1881 FETCH_OPERAND    PC=0x0000024C SP=0x00007FE8 FLAGS=Z   R0=300 R1=3 R2=0 R3=0 R4=4 R5=0 :: operand[1]=0x00000200
TICK=01881 MPC=1882 FETCH_OPERAND    PC=0x00000250 SP=0x00007FE8 FLAGS=Z   R0=300 R1=3 R2=0 R3=0 R4=4 R5=0 :: operand[2]=0x00003001
TICK=01882 MPC=1883 DECODE           PC=0x00000250 SP=0x00007FE8 FLAGS=Z   R0=300 R1=3 R2=0 R3=0 R4=4 R5=0 :: ADD R2, #48 ; super=blocked:next-not-eligible
TICK=01883 MPC=1884 READ_LEFT        PC=0x00000250 SP=0x00007FE8 FLAGS=Z   R0=300 R1=3 R2=0 R3=0 R4=4 R5=0 :: READ_LEFT: ADD R2, #48
TICK=01884 MPC=1885 READ_RIGHT       PC=0x00000250 SP=0x00007FE8 FLAGS=Z   R0=300 R1=3 R2=0 R3=0 R4=4 R5=0 :: READ_RIGHT: ADD R2, #48
TICK=01885 MPC=1886 ALU_ADD          PC=0x00000250 SP=0x00007FE8 FLAGS=Z   R0=300 R1=3 R2=0 R3=0 R4=4 R5=0 :: ALU_ADD: ADD R2, #48
TICK=01886 MPC=1887 WRITE_BACK       PC=0x00000250 SP=0x00007FE8 FLAGS=Z   R0=300 R1=3 R2=0 R3=0 R4=4 R5=0 :: WRITE_BACK: ADD R2, #48
TICK=01887 MPC=1888 UPDATE_FLAGS     PC=0x00000250 SP=0x00007FE8 FLAGS=Z   R0=300 R1=3 R2=0 R3=0 R4=4 R5=0 :: UPDATE_FLAGS: ADD R2, #48
TICK=01888 MPC=1889 COMMIT           PC=0x00000250 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: ADD R2, #48
TICK=01889 MPC=1890 FETCH_HEADER     PC=0x00000254 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: addr=0x00000250 header=0x00000110 operands=1
TICK=01890 MPC=1891 FETCH_OPERAND    PC=0x00000258 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: operand[1]=0x00000200
TICK=01891 MPC=1892 DECODE           PC=0x00000258 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: PUSH R2 ; super=blocked:control-or-io
TICK=01892 MPC=1893 READ_SOURCE      PC=0x00000258 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: READ_SOURCE: PUSH R2
TICK=01893 MPC=1894 STACK_DEC        PC=0x00000258 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: STACK_DEC: PUSH R2
TICK=01894 MPC=1895 MEM_WRITE_STACK  PC=0x00000258 SP=0x00007FE8 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: MEM_WRITE_STACK: PUSH R2
TICK=01895 MPC=1896 COMMIT           PC=0x00000258 SP=0x00007FE4 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: PUSH R2
TICK=01896 MPC=1897 FETCH_HEADER     PC=0x0000025C SP=0x00007FE4 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: addr=0x00000258 header=0x00000203 operands=2
TICK=01897 MPC=1898 FETCH_OPERAND    PC=0x00000260 SP=0x00007FE4 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: operand[1]=0x00000100
TICK=01898 MPC=1899 FETCH_OPERAND    PC=0x00000264 SP=0x00007FE4 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: operand[2]=0x00000101
TICK=01899 MPC=1900 DECODE           PC=0x00000264 SP=0x00007FE4 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: ADD R1, #1 ; super=blocked:data-dependency
TICK=01900 MPC=1901 READ_LEFT        PC=0x00000264 SP=0x00007FE4 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: READ_LEFT: ADD R1, #1
TICK=01901 MPC=1902 READ_RIGHT       PC=0x00000264 SP=0x00007FE4 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: READ_RIGHT: ADD R1, #1
TICK=01902 MPC=1903 ALU_ADD          PC=0x00000264 SP=0x00007FE4 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: ALU_ADD: ADD R1, #1
TICK=01903 MPC=1904 WRITE_BACK       PC=0x00000264 SP=0x00007FE4 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: WRITE_BACK: ADD R1, #1
TICK=01904 MPC=1905 UPDATE_FLAGS     PC=0x00000264 SP=0x00007FE4 FLAGS=G   R0=300 R1=3 R2=48 R3=0 R4=4 R5=0 :: UPDATE_FLAGS: ADD R1, #1
TICK=01905 MPC=1906 COMMIT           PC=0x00000264 SP=0x00007FE4 FLAGS=G   R0=300 R1=4 R2=48 R3=0 R4=4 R5=0 :: ADD R1, #1
TICK=01906 MPC=1907 FETCH_HEADER     PC=0x00000268 SP=0x00007FE4 FLAGS=G   R0=300 R1=4 R2=48 R3=0 R4=4 R5=0 :: addr=0x00000264 header=0x00000206 operands=2
TICK=01907 MPC=1908 FETCH_OPERAND    PC=0x0000026C SP=0x00007FE4 FLAGS=G   R0=300 R1=4 R2=48 R3=0 R4=4 R5=0 :: operand[1]=0x00000000
TICK=01908 MPC=1909 FETCH_OPERAND    PC=0x00000270 SP=0x00007FE4 FLAGS=G   R0=300 R1=4 R2=48 R3=0 R4=4 R5=0 :: operand[2]=0x00000A01
TICK=01909 MPC=1910 DECODE           PC=0x00000270 SP=0x00007FE4 FLAGS=G   R0=300 R1=4 R2=48 R3=0 R4=4 R5=0 :: DIV R0, #10 ; super=blocked:next-not-eligible
TICK=01910 MPC=1911 READ_LEFT        PC=0x00000270 SP=0x00007FE4 FLAGS=G   R0=300 R1=4 R2=48 R3=0 R4=4 R5=0 :: READ_LEFT: DIV R0, #10
TICK=01911 MPC=1912 READ_RIGHT       PC=0x00000270 SP=0x00007FE4 FLAGS=G   R0=300 R1=4 R2=48 R3=0 R4=4 R5=0 :: READ_RIGHT: DIV R0, #10
TICK=01912 MPC=1913 ALU_DIV          PC=0x00000270 SP=0x00007FE4 FLAGS=G   R0=300 R1=4 R2=48 R3=0 R4=4 R5=0 :: ALU_DIV: DIV R0, #10
TICK=01913 MPC=1914 WRITE_BACK       PC=0x00000270 SP=0x00007FE4 FLAGS=G   R0=300 R1=4 R2=48 R3=0 R4=4 R5=0 :: WRITE_BACK: DIV R0, #10
TICK=01914 MPC=1915 UPDATE_FLAGS     PC=0x00000270 SP=0x00007FE4 FLAGS=G   R0=300 R1=4 R2=48 R3=0 R4=4 R5=0 :: UPDATE_FLAGS: DIV R0, #10
TICK=01915 MPC=1916 COMMIT           PC=0x00000270 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: DIV R0, #10
TICK=01916 MPC=1917 FETCH_HEADER     PC=0x00000274 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: addr=0x00000270 header=0x00000109 operands=1
TICK=01917 MPC=1918 FETCH_OPERAND    PC=0x00000278 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: operand[1]=0x00021801
TICK=01918 MPC=1919 DECODE           PC=0x00000278 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: JMP #536 ; super=blocked:control-or-io
TICK=01919 MPC=1920 READ_TARGET      PC=0x00000278 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: READ_TARGET: JMP #536
TICK=01920 MPC=1921 EVALUATE_BRANCH  PC=0x00000278 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: EVALUATE_BRANCH: JMP #536
TICK=01921 MPC=1922 COMMIT           PC=0x00000218 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: JMP #536
TICK=01922 MPC=1923 FETCH_HEADER     PC=0x0000021C SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: addr=0x00000218 header=0x00000208 operands=2
TICK=01923 MPC=1924 FETCH_OPERAND    PC=0x00000220 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: operand[1]=0x00000000
TICK=01924 MPC=1925 FETCH_OPERAND    PC=0x00000224 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: operand[2]=0x00000001
TICK=01925 MPC=1926 DECODE           PC=0x00000224 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: CMP R0, #0 ; super=blocked:control-or-io
TICK=01926 MPC=1927 READ_LEFT        PC=0x00000224 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: READ_LEFT: CMP R0, #0
TICK=01927 MPC=1928 READ_RIGHT       PC=0x00000224 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: READ_RIGHT: CMP R0, #0
TICK=01928 MPC=1929 ALU_SUB          PC=0x00000224 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: ALU_SUB: CMP R0, #0
TICK=01929 MPC=1930 UPDATE_FLAGS     PC=0x00000224 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: UPDATE_FLAGS: CMP R0, #0
TICK=01930 MPC=1931 COMMIT           PC=0x00000224 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: CMP R0, #0
TICK=01931 MPC=1932 FETCH_HEADER     PC=0x00000228 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: addr=0x00000224 header=0x0000010A operands=1
TICK=01932 MPC=1933 FETCH_OPERAND    PC=0x0000022C SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: operand[1]=0x00027801
TICK=01933 MPC=1934 DECODE           PC=0x0000022C SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: JZ #632 ; super=blocked:control-or-io
TICK=01934 MPC=1935 READ_TARGET      PC=0x0000022C SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: READ_TARGET: JZ #632
TICK=01935 MPC=1936 EVALUATE_BRANCH  PC=0x0000022C SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: EVALUATE_BRANCH: JZ #632
TICK=01936 MPC=1937 COMMIT           PC=0x0000022C SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: JZ #632
TICK=01937 MPC=1938 FETCH_HEADER     PC=0x00000230 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: addr=0x0000022C header=0x00000202 operands=2
TICK=01938 MPC=1939 FETCH_OPERAND    PC=0x00000234 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: operand[1]=0x00000200
TICK=01939 MPC=1940 FETCH_OPERAND    PC=0x00000238 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: operand[2]=0x00000000
TICK=01940 MPC=1941 DECODE           PC=0x00000238 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: MOV R2, R0 ; super=blocked:data-dependency
TICK=01941 MPC=1942 READ_SOURCE      PC=0x00000238 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: READ_SOURCE: MOV R2, R0
TICK=01942 MPC=1943 WRITE_DESTINATION PC=0x00000238 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: WRITE_DESTINATION: MOV R2, R0
TICK=01943 MPC=1944 COMMIT           PC=0x00000238 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=30 R3=0 R4=4 R5=0 :: MOV R2, R0
TICK=01944 MPC=1945 FETCH_HEADER     PC=0x0000023C SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=30 R3=0 R4=4 R5=0 :: addr=0x00000238 header=0x00000207 operands=2
TICK=01945 MPC=1946 FETCH_OPERAND    PC=0x00000240 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=30 R3=0 R4=4 R5=0 :: operand[1]=0x00000200
TICK=01946 MPC=1947 FETCH_OPERAND    PC=0x00000244 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=30 R3=0 R4=4 R5=0 :: operand[2]=0x00000A01
TICK=01947 MPC=1948 DECODE           PC=0x00000244 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=30 R3=0 R4=4 R5=0 :: MOD R2, #10 ; super=blocked:data-dependency
TICK=01948 MPC=1949 READ_LEFT        PC=0x00000244 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=30 R3=0 R4=4 R5=0 :: READ_LEFT: MOD R2, #10
TICK=01949 MPC=1950 READ_RIGHT       PC=0x00000244 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=30 R3=0 R4=4 R5=0 :: READ_RIGHT: MOD R2, #10
TICK=01950 MPC=1951 ALU_MOD          PC=0x00000244 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=30 R3=0 R4=4 R5=0 :: ALU_MOD: MOD R2, #10
TICK=01951 MPC=1952 WRITE_BACK       PC=0x00000244 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=30 R3=0 R4=4 R5=0 :: WRITE_BACK: MOD R2, #10
TICK=01952 MPC=1953 UPDATE_FLAGS     PC=0x00000244 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=30 R3=0 R4=4 R5=0 :: UPDATE_FLAGS: MOD R2, #10
TICK=01953 MPC=1954 COMMIT           PC=0x00000244 SP=0x00007FE4 FLAGS=Z   R0=30 R1=4 R2=0 R3=0 R4=4 R5=0 :: MOD R2, #10
TICK=01954 MPC=1955 FETCH_HEADER     PC=0x00000248 SP=0x00007FE4 FLAGS=Z   R0=30 R1=4 R2=0 R3=0 R4=4 R5=0 :: addr=0x00000244 header=0x00000203 operands=2
TICK=01955 MPC=1956 FETCH_OPERAND    PC=0x0000024C SP=0x00007FE4 FLAGS=Z   R0=30 R1=4 R2=0 R3=0 R4=4 R5=0 :: operand[1]=0x00000200
TICK=01956 MPC=1957 FETCH_OPERAND    PC=0x00000250 SP=0x00007FE4 FLAGS=Z   R0=30 R1=4 R2=0 R3=0 R4=4 R5=0 :: operand[2]=0x00003001
TICK=01957 MPC=1958 DECODE           PC=0x00000250 SP=0x00007FE4 FLAGS=Z   R0=30 R1=4 R2=0 R3=0 R4=4 R5=0 :: ADD R2, #48 ; super=blocked:next-not-eligible
TICK=01958 MPC=1959 READ_LEFT        PC=0x00000250 SP=0x00007FE4 FLAGS=Z   R0=30 R1=4 R2=0 R3=0 R4=4 R5=0 :: READ_LEFT: ADD R2, #48
TICK=01959 MPC=1960 READ_RIGHT       PC=0x00000250 SP=0x00007FE4 FLAGS=Z   R0=30 R1=4 R2=0 R3=0 R4=4 R5=0 :: READ_RIGHT: ADD R2, #48
TICK=01960 MPC=1961 ALU_ADD          PC=0x00000250 SP=0x00007FE4 FLAGS=Z   R0=30 R1=4 R2=0 R3=0 R4=4 R5=0 :: ALU_ADD: ADD R2, #48
TICK=01961 MPC=1962 WRITE_BACK       PC=0x00000250 SP=0x00007FE4 FLAGS=Z   R0=30 R1=4 R2=0 R3=0 R4=4 R5=0 :: WRITE_BACK: ADD R2, #48
TICK=01962 MPC=1963 UPDATE_FLAGS     PC=0x00000250 SP=0x00007FE4 FLAGS=Z   R0=30 R1=4 R2=0 R3=0 R4=4 R5=0 :: UPDATE_FLAGS: ADD R2, #48
TICK=01963 MPC=1964 COMMIT           PC=0x00000250 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: ADD R2, #48
TICK=01964 MPC=1965 FETCH_HEADER     PC=0x00000254 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: addr=0x00000250 header=0x00000110 operands=1
TICK=01965 MPC=1966 FETCH_OPERAND    PC=0x00000258 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: operand[1]=0x00000200
TICK=01966 MPC=1967 DECODE           PC=0x00000258 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: PUSH R2 ; super=blocked:control-or-io
TICK=01967 MPC=1968 READ_SOURCE      PC=0x00000258 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: READ_SOURCE: PUSH R2
TICK=01968 MPC=1969 STACK_DEC        PC=0x00000258 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: STACK_DEC: PUSH R2
TICK=01969 MPC=1970 MEM_WRITE_STACK  PC=0x00000258 SP=0x00007FE4 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: MEM_WRITE_STACK: PUSH R2
TICK=01970 MPC=1971 COMMIT           PC=0x00000258 SP=0x00007FE0 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: PUSH R2
TICK=01971 MPC=1972 FETCH_HEADER     PC=0x0000025C SP=0x00007FE0 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: addr=0x00000258 header=0x00000203 operands=2
TICK=01972 MPC=1973 FETCH_OPERAND    PC=0x00000260 SP=0x00007FE0 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: operand[1]=0x00000100
TICK=01973 MPC=1974 FETCH_OPERAND    PC=0x00000264 SP=0x00007FE0 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: operand[2]=0x00000101
TICK=01974 MPC=1975 DECODE           PC=0x00000264 SP=0x00007FE0 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: ADD R1, #1 ; super=blocked:data-dependency
TICK=01975 MPC=1976 READ_LEFT        PC=0x00000264 SP=0x00007FE0 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: READ_LEFT: ADD R1, #1
TICK=01976 MPC=1977 READ_RIGHT       PC=0x00000264 SP=0x00007FE0 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: READ_RIGHT: ADD R1, #1
TICK=01977 MPC=1978 ALU_ADD          PC=0x00000264 SP=0x00007FE0 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: ALU_ADD: ADD R1, #1
TICK=01978 MPC=1979 WRITE_BACK       PC=0x00000264 SP=0x00007FE0 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: WRITE_BACK: ADD R1, #1
TICK=01979 MPC=1980 UPDATE_FLAGS     PC=0x00000264 SP=0x00007FE0 FLAGS=G   R0=30 R1=4 R2=48 R3=0 R4=4 R5=0 :: UPDATE_FLAGS: ADD R1, #1
TICK=01980 MPC=1981 COMMIT           PC=0x00000264 SP=0x00007FE0 FLAGS=G   R0=30 R1=5 R2=48 R3=0 R4=4 R5=0 :: ADD R1, #1
TICK=01981 MPC=1982 FETCH_HEADER     PC=0x00000268 SP=0x00007FE0 FLAGS=G   R0=30 R1=5 R2=48 R3=0 R4=4 R5=0 :: addr=0x00000264 header=0x00000206 operands=2
